step,timestamp,amount,customer_id,merchant_id,transaction_type,payment_method,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_deducted,amount_credited,is_fraud,type_PAYMENT,type_TRANSFER,type_CASH_OUT,type_DEBIT,type_CASH_IN
684,2025-03-29T12:00:00,66744.0,88970,2981,DEBIT,CARD,2051077.9499317594,2047191.8554137712,1333016.7372986407,1363056.635733722,3886.094517988153,30039.898435081355,0,0.0,0.0,0.0,1.0,0.0
726,2025-03-31T06:00:00,114747.0,36878,8520,DEBIT,CARD,2266670.841460338,2238889.0734145157,200108.22419945066,244945.4929679893,27781.76804582216,44837.26876853863,0,0.0,0.0,0.0,1.0,0.0
547,2025-03-23T19:00:00,200913.0,13328,5866,TRANSFER,UPI,1051593.132957914,974192.0947308285,282653.02606816724,369022.1039189258,77401.03822708537,86369.07785075856,0,0.0,1.0,0.0,0.0,0.0
739,2025-03-31T19:00:00,119586.0,17045,4134,TRANSFER,UPI,1482178.6460066386,1371256.8454228872,299615.109008171,372751.07056493824,110921.8005837514,73135.96155676723,0,0.0,1.0,0.0,0.0,0.0
613,2025-03-26T13:00:00,82443.0,58500,1664,DEBIT,CARD,949195.0094959416,929230.7775261775,2810253.249740528,2831910.4862716277,19964.231969764107,21657.23653109977,0,0.0,0.0,0.0,1.0,0.0
462,2025-03-20T06:00:00,98237.0,95256,1220,TRANSFER,UPI,744986.126412587,709083.9073206461,522588.0654938827,545897.2037287937,35902.219091940904,23309.138234910963,0,0.0,1.0,0.0,0.0,0.0
643,2025-03-27T19:00:00,55492.0,98545,7593,PAYMENT,CARD,3401530.0645018434,3360790.2867005733,756239.1886891624,783066.1978509019,40739.77780127013,26827.009161739494,0,1.0,0.0,0.0,0.0,0.0
5,2025-03-01T05:00:00,516709.0,41742,2953,TRANSFER,UPI,332198.3326923433,176113.93276252304,1288494.0106095362,1306906.0933029728,156084.39992982024,18412.08269343665,0,0.0,1.0,0.0,0.0,0.0
218,2025-03-10T02:00:00,147522.0,93031,4262,TRANSFER,UPI,167414.359223385,66455.00075130991,464356.02842690353,559190.4565620499,100959.35847207508,94834.42813514639,0,0.0,1.0,0.0,0.0,0.0
503,2025-03-21T23:00:00,2700.0,91339,9017,TRANSFER,UPI,338954.8240924618,337788.2139804908,111552.47627831821,113774.15528958561,1166.6101119709783,2221.679011267406,0,0.0,1.0,0.0,0.0,0.0
398,2025-03-17T14:00:00,3928.0,35568,1792,PAYMENT,CARD,953539.9714457555,952768.3356717102,1062247.1990796537,1065104.492237273,771.6357740452513,2857.2931576191913,0,1.0,0.0,0.0,0.0,0.0
393,2025-03-17T09:00:00,722100.0,72160,1175,CASH_OUT,WALLET,204792.26849971552,0.0,1100433.4456895143,1439316.7722344801,204792.26849971552,338883.32654496585,1,0.0,0.0,1.0,0.0,0.0
207,2025-03-09T15:00:00,50065.0,39230,2028,CASH_OUT,WALLET,2394854.3765030834,2393500.677311081,301845.65747645515,330151.9236126977,1353.6991920024157,28306.266136242542,0,0.0,0.0,1.0,0.0,0.0
15,2025-03-01T15:00:00,327576.0,34599,3547,PAYMENT,CARD,529370.5234643929,433608.6508062867,35864.418062974946,44440.61387591415,95761.87265810615,8576.1958129392,0,1.0,0.0,0.0,0.0,0.0
554,2025-03-24T02:00:00,12008.0,75327,5659,TRANSFER,UPI,1896872.5374491476,1892595.5095268136,1094679.4949852892,1105635.039065781,4277.027922333917,10955.544080491876,0,0.0,1.0,0.0,0.0,0.0
461,2025-03-20T05:00:00,508074.0,11915,6243,CASH_OUT,WALLET,286664.6495737683,53855.86788918014,1215457.0041972955,1498994.0788561755,232808.78168458818,283537.07465888,0,0.0,0.0,1.0,0.0,0.0
691,2025-03-29T19:00:00,414958.0,43033,5453,PAYMENT,CARD,375666.07513610093,93548.89837374608,26410.60237716727,157707.0935666174,282117.17676235485,131296.49118945014,0,1.0,0.0,0.0,0.0,0.0
575,2025-03-24T23:00:00,169303.0,31863,5648,PAYMENT,CARD,61049.57159057936,0.0,1181504.6753053141,1231209.044561241,61049.57159057936,49704.369255926926,0,1.0,0.0,0.0,0.0,0.0
743,2025-03-31T23:00:00,1808.0,84904,2764,TRANSFER,UPI,298093.0015072564,297018.46351224295,2795711.1009764425,2796903.7627951344,1074.5379950134666,1192.661818691995,0,0.0,1.0,0.0,0.0,0.0
241,2025-03-11T01:00:00,59630.0,98534,8652,CASH_OUT,WALLET,673960.0739583586,638433.7675123041,196970.672680487,231814.20561968867,35526.306446054485,34843.53293920166,0,0.0,0.0,1.0,0.0,0.0
564,2025-03-24T12:00:00,104452.0,16575,9664,CASH_OUT,WALLET,2921309.965669135,2882320.9952941975,736730.8069650282,756351.3398411083,38988.970374937635,19620.532876080135,0,0.0,0.0,1.0,0.0,0.0
96,2025-03-05T00:00:00,123261.0,34641,4801,PAYMENT,CARD,492499.5335494956,377377.30136130576,1193284.9722539498,1243812.0125259534,115122.23218818987,50527.040272003505,0,1.0,0.0,0.0,0.0,0.0
734,2025-03-31T14:00:00,70673.0,45763,2950,TRANSFER,NETBANKING,1020940.0546100364,953386.9968205056,261467.88908324874,309255.6547071944,67553.05778953084,47787.765623945685,0,0.0,1.0,0.0,0.0,0.0
485,2025-03-21T05:00:00,6701.0,39048,7176,PAYMENT,NETBANKING,558109.6283338468,554210.6455595298,1392509.1999356963,1394503.7843067297,3898.9827743170317,1994.5843710333575,0,1.0,0.0,0.0,0.0,0.0
407,2025-03-17T23:00:00,178382.0,77238,2255,TRANSFER,NETBANKING,47921.98445286715,35133.621844007415,2025623.5023940902,2116469.275962731,12788.362608859738,90845.7735686407,0,0.0,1.0,0.0,0.0,0.0
231,2025-03-10T15:00:00,148532.0,70434,8408,TRANSFER,UPI,700237.5094318592,627289.3500577966,1684975.155808583,1722832.8837092838,72948.15937406267,37857.72790070088,0,0.0,1.0,0.0,0.0,0.0
655,2025-03-28T07:00:00,66536.0,91069,1496,TRANSFER,UPI,68186.38967790567,55915.865350339605,299618.24678793916,304387.64762687124,12270.524327566061,4769.400838932081,0,0.0,1.0,0.0,0.0,0.0
171,2025-03-08T03:00:00,7743.0,42161,5889,PAYMENT,UPI,2151581.57111324,2147840.041070378,1630745.5199039802,1633751.7068985663,3741.530042862054,3006.18699458614,0,1.0,0.0,0.0,0.0,0.0
541,2025-03-23T13:00:00,1044056.0,64470,5675,PAYMENT,CARD,1398516.5970778367,1201729.6287247073,533315.3736284517,1297645.0395515957,196786.96835312946,764329.665923144,0,1.0,0.0,0.0,0.0,0.0
36,2025-03-02T12:00:00,131551.0,45377,8403,PAYMENT,CARD,475863.11656486115,383270.2551445048,309877.8187325788,338010.05691262847,92592.86142035638,28132.238180049695,0,1.0,0.0,0.0,0.0,0.0
525,2025-03-22T21:00:00,282121.0,52986,5970,CASH_OUT,WALLET,1022258.8381647078,999568.0943824712,183888.54448805793,396749.8019762713,22690.74378223659,212861.2574882134,0,0.0,0.0,1.0,0.0,0.0
160,2025-03-07T16:00:00,120411.0,53255,8014,PAYMENT,CARD,118815.24292655913,4026.9457836495276,2396691.864757932,2477306.1064480552,114788.2971429096,80614.24169012345,0,1.0,0.0,0.0,0.0,0.0
699,2025-03-30T03:00:00,8826.0,45516,7558,PAYMENT,CARD,1212525.9012062028,1210801.513606064,556690.7676354048,561168.8185219484,1724.3876001387835,4478.050886543584,0,1.0,0.0,0.0,0.0,0.0
243,2025-03-11T03:00:00,74097.0,96057,1580,CASH_IN,UPI,1730094.8744404968,1681142.221908256,2007911.4204599878,2079893.3715963152,48952.65253224084,71981.95113632735,0,0.0,0.0,0.0,0.0,1.0
86,2025-03-04T14:00:00,77165.0,35785,1025,PAYMENT,CARD,1724543.8078579863,1653786.4080639454,173811.85395486283,241980.53736351075,70757.39979404095,68168.68340864792,0,1.0,0.0,0.0,0.0,0.0
578,2025-03-25T02:00:00,364468.0,43785,6585,PAYMENT,CARD,334462.8236113808,244116.19452623755,1456688.7835483206,1661948.494035535,90346.62908514327,205259.71048721438,1,1.0,0.0,0.0,0.0,0.0
682,2025-03-29T10:00:00,212396.0,64470,3633,PAYMENT,UPI,306180.3763241945,107739.45215630424,116548.8138851454,235019.02817967307,198440.92416789025,118470.21429452767,0,1.0,0.0,0.0,0.0,0.0
557,2025-03-24T05:00:00,64435.0,28616,4489,PAYMENT,CARD,736885.2725598142,711841.0204779945,17721.04030396128,35619.23409459663,25044.252081819694,17898.19379063535,0,1.0,0.0,0.0,0.0,0.0
574,2025-03-24T22:00:00,686785.0,57965,5751,TRANSFER,UPI,3434924.6635879516,2775246.5062611317,5308227.858930167,5940206.3291193675,659678.1573268198,631978.4701892007,0,0.0,1.0,0.0,0.0,0.0
646,2025-03-27T22:00:00,77586.0,94727,1474,PAYMENT,UPI,2532287.3255896955,2456923.0892924704,76381.52900327601,145893.04110111872,75364.23629722511,69511.51209784271,0,1.0,0.0,0.0,0.0,0.0
28,2025-03-02T04:00:00,1267811.0,90824,9416,PAYMENT,CARD,445722.3898524195,207272.61732668156,619042.9051011775,1559830.8340746264,238449.77252573794,940787.9289734489,1,1.0,0.0,0.0,0.0,0.0
620,2025-03-26T20:00:00,1112649.0,15274,2262,CASH_IN,UPI,1513353.0608701864,588644.5665211857,2106898.1105075665,2249185.962227387,924708.4943490007,142287.8517198204,0,0.0,0.0,0.0,0.0,1.0
556,2025-03-24T04:00:00,42443.0,20543,3344,PAYMENT,CARD,2542337.868115403,2534128.500067709,1711357.4000352581,1741222.2452628412,8209.36804769421,29864.84522758308,0,1.0,0.0,0.0,0.0,0.0
340,2025-03-15T04:00:00,75009.0,37571,3056,TRANSFER,UPI,302357.85786598007,285372.773375566,637099.0628980002,656084.8874753566,16985.08449041407,18985.82457735634,0,0.0,1.0,0.0,0.0,0.0
331,2025-03-14T19:00:00,133124.0,77967,3078,DEBIT,CARD,1773697.47125994,1762498.214538329,943786.5681780868,968921.6832670645,11199.256721610902,25135.115088977735,0,0.0,0.0,0.0,1.0,0.0
640,2025-03-27T16:00:00,218189.0,53937,6659,DEBIT,CARD,311832.1889956205,277677.54917612957,993458.4038465765,1159110.043394235,34154.639819490956,165651.6395476585,0,0.0,0.0,0.0,1.0,0.0
506,2025-03-22T02:00:00,150175.0,25091,4223,TRANSFER,UPI,420500.76807614317,325557.28451963374,116337.18728606048,260465.08128728287,94943.48355650943,144127.8940012224,0,0.0,1.0,0.0,0.0,0.0
348,2025-03-15T12:00:00,697622.0,33003,6412,CASH_IN,CARD,221670.50035014382,0.0,335338.61149255757,411313.6411743884,221670.50035014382,75975.02968183084,1,0.0,0.0,0.0,0.0,1.0
473,2025-03-20T17:00:00,257463.0,22155,6243,CASH_OUT,WALLET,707407.9822857325,503769.10615153273,358080.4471688072,400298.2145697461,203638.8761341998,42217.7674009389,0,0.0,0.0,1.0,0.0,0.0
231,2025-03-10T15:00:00,47663.0,20269,3728,TRANSFER,NETBANKING,1853491.6550825732,1837667.690897492,475021.23726851464,485470.6106898324,15823.96418508119,10449.373421317781,0,0.0,1.0,0.0,0.0,0.0
190,2025-03-08T22:00:00,22208.0,76403,6699,TRANSFER,UPI,750886.7601662688,729375.5457756469,320091.68265475857,341476.01181767415,21511.21439062187,21384.329162915586,0,0.0,1.0,0.0,0.0,0.0
225,2025-03-10T09:00:00,233208.0,68451,9302,PAYMENT,UPI,131750.13394311,120119.45844370528,289682.0196286715,452087.6728390855,11630.675499404722,162405.653210414,0,1.0,0.0,0.0,0.0,0.0
385,2025-03-17T01:00:00,34503.0,86821,1815,TRANSFER,NETBANKING,290052.79001952475,287881.31078477734,438172.47904402734,461575.4485045052,2171.479234747414,23402.969460477878,0,0.0,1.0,0.0,0.0,0.0
377,2025-03-16T17:00:00,309929.0,21537,3610,TRANSFER,UPI,827506.0406557563,610129.6196399501,476789.01061109244,633311.4617486091,217376.42101580615,156522.45113751665,0,0.0,1.0,0.0,0.0,0.0
283,2025-03-12T19:00:00,74513.0,94675,3719,PAYMENT,CARD,875118.6919962697,808985.507060287,667916.2870319969,707974.1616055272,66133.18493598269,40057.87457353028,0,1.0,0.0,0.0,0.0,0.0
633,2025-03-27T09:00:00,79170.0,26490,1350,CASH_OUT,WALLET,860160.6744257123,797180.9242540367,190598.19645368462,213571.21288889134,62979.75017167558,22973.016435206722,0,0.0,0.0,1.0,0.0,0.0
628,2025-03-27T04:00:00,2171.0,64979,6971,PAYMENT,CARD,80129.82835016632,79066.43545240726,1552758.3020418093,1553093.825827491,1063.3928977590695,335.5237856816966,0,1.0,0.0,0.0,0.0,0.0
259,2025-03-11T19:00:00,241470.0,25161,7558,CASH_OUT,WALLET,1401188.2977249166,1336077.9982105934,1970893.554081049,2159306.66227384,65110.29951432324,188413.108192791,0,0.0,0.0,1.0,0.0,0.0
359,2025-03-15T23:00:00,24043.0,44889,7564,PAYMENT,CARD,2401612.3614999196,2401288.946380846,285238.2390341566,296555.1050839997,323.4151190733537,11316.866049843084,0,1.0,0.0,0.0,0.0,0.0
710,2025-03-30T14:00:00,296456.0,69301,1194,PAYMENT,CARD,714409.5260955902,563379.5858723492,131591.24976847615,207486.56216671615,151029.940223241,75895.31239824,0,1.0,0.0,0.0,0.0,0.0
456,2025-03-20T00:00:00,135403.0,26793,1531,CASH_OUT,WALLET,1268793.2737293632,1204390.7057050953,1281257.0302290383,1366937.4868520102,64402.56802426791,85680.45662297192,0,0.0,0.0,1.0,0.0,0.0
411,2025-03-18T03:00:00,306755.0,36968,4162,PAYMENT,CARD,2453588.1389156785,2347988.9880236853,2580252.4501694636,2644505.116286898,105599.1508919932,64252.66611743439,1,1.0,0.0,0.0,0.0,0.0
649,2025-03-28T01:00:00,175379.0,63948,7210,CASH_OUT,WALLET,1028963.3462971781,927581.5188153517,35780.90880939967,121502.01157899424,101381.82748182642,85721.10276959457,0,0.0,0.0,1.0,0.0,0.0
318,2025-03-14T06:00:00,17206.0,26205,8311,CASH_OUT,WALLET,1121857.5517996969,1109317.5661165547,14541.191571224505,17814.118554680823,12539.985683142208,3272.9269834563183,0,0.0,0.0,1.0,0.0,0.0
677,2025-03-29T05:00:00,290190.0,99949,7966,PAYMENT,CARD,1277994.0590539183,1074603.3017828446,202637.08033335605,423086.1204540124,203390.75727107376,220449.04012065637,0,1.0,0.0,0.0,0.0,0.0
225,2025-03-10T09:00:00,14471.0,37785,9560,PAYMENT,CARD,301784.3118524164,297974.77997895697,1154524.080254486,1159166.404533348,3809.531873459404,4642.324278861983,0,1.0,0.0,0.0,0.0,0.0
234,2025-03-10T18:00:00,130287.0,19033,6789,PAYMENT,UPI,873896.8727010665,797639.411022537,3346169.7916242327,3403717.4242373477,76257.46167852951,57547.63261311501,0,1.0,0.0,0.0,0.0,0.0
684,2025-03-29T12:00:00,37833.0,52028,7486,CASH_OUT,WALLET,1846269.180497482,1840640.5956492135,1387819.3439526644,1416378.7657205292,5628.584848268423,28559.421767864842,0,0.0,0.0,1.0,0.0,0.0
664,2025-03-28T16:00:00,279136.0,13770,5659,CASH_OUT,WALLET,351208.10048215673,317264.648186537,851047.6161277569,1035164.7060448157,33943.45229561976,184117.08991705882,0,0.0,0.0,1.0,0.0,0.0
374,2025-03-16T14:00:00,485157.0,57143,1561,PAYMENT,CARD,2274682.998226634,1893419.5382746693,1205805.7928085274,1399724.6065428993,381263.4599519649,193918.8137343719,0,1.0,0.0,0.0,0.0,0.0
672,2025-03-29T00:00:00,161544.0,44889,3884,PAYMENT,CARD,968589.6627067667,856519.1746986455,262272.07339706435,273746.2206678206,112070.48800812126,11474.14727075625,0,1.0,0.0,0.0,0.0,0.0
608,2025-03-26T08:00:00,149794.0,64104,5457,PAYMENT,CARD,550216.093811122,435184.9520699078,1166522.7221261405,1304573.9200851314,115031.1417412142,138051.19795899093,0,1.0,0.0,0.0,0.0,0.0
472,2025-03-20T16:00:00,288754.0,52397,5578,PAYMENT,UPI,975995.5180886269,931971.4265630613,387789.6732687113,390078.09959913883,44024.0915255656,2288.4263304275228,0,1.0,0.0,0.0,0.0,0.0
233,2025-03-10T17:00:00,1018.0,26705,7786,CASH_IN,UPI,513930.28104582086,512999.1993218417,251571.48924597428,252319.30608300475,931.0817239791504,747.8168370304629,1,0.0,0.0,0.0,0.0,1.0
692,2025-03-29T20:00:00,499619.0,45862,2338,PAYMENT,UPI,1820378.732396413,1753873.6413098713,269915.50149567396,742257.2985007191,66505.09108654177,472341.79700504517,0,1.0,0.0,0.0,0.0,0.0
113,2025-03-05T17:00:00,43992.0,59956,3499,PAYMENT,NETBANKING,658395.2453602019,620120.5790552475,1101981.2126937737,1115472.285696518,38274.666304954444,13491.073002744233,0,1.0,0.0,0.0,0.0,0.0
497,2025-03-21T17:00:00,828525.0,21137,7219,CASH_OUT,WALLET,2314792.9035569825,2022837.8512277359,1457686.0597804666,1520191.937014359,291955.05232924665,62505.87723389245,0,0.0,0.0,1.0,0.0,0.0
442,2025-03-19T10:00:00,266554.0,57941,6713,TRANSFER,UPI,712958.2928216882,684854.4135870662,871800.538768744,938317.7621688638,28103.879234622,66517.22340011981,0,0.0,1.0,0.0,0.0,0.0
564,2025-03-24T12:00:00,297666.0,84500,8840,TRANSFER,UPI,1079893.7477147344,994532.3782990365,65985.17919498486,159279.14703950367,85361.36941569787,93293.96784451882,0,0.0,1.0,0.0,0.0,0.0
268,2025-03-12T04:00:00,213541.0,87903,9948,TRANSFER,NETBANKING,6094348.579273129,6055601.988869882,38750.53076002926,135125.91516049206,38746.59040324669,96375.3844004628,0,0.0,1.0,0.0,0.0,0.0
510,2025-03-22T06:00:00,127604.0,64626,3903,CASH_OUT,WALLET,158955.68658129434,96344.26779735685,244835.69647511802,311858.30551755824,62611.41878393749,67022.60904244022,0,0.0,0.0,1.0,0.0,0.0
386,2025-03-17T02:00:00,169553.0,50205,4727,TRANSFER,UPI,1334571.9240141914,1173539.7510180045,337528.9781695163,460510.8979434806,161032.17299618688,122981.91977396427,0,0.0,1.0,0.0,0.0,0.0
387,2025-03-17T03:00:00,9503.0,58555,3719,TRANSFER,NETBANKING,149512.38593148047,146396.6262829618,518891.2181339914,527452.6152276057,3115.759648518666,8561.397093614272,0,0.0,1.0,0.0,0.0,0.0
113,2025-03-05T17:00:00,195612.0,59630,8496,PAYMENT,CARD,1825521.231970917,1705787.3251836672,79073.59456556344,169992.79674584523,119733.90678724973,90919.20218028179,0,1.0,0.0,0.0,0.0,0.0
613,2025-03-26T13:00:00,196752.0,99049,9821,CASH_OUT,WALLET,907463.2617922942,732015.3960487049,1291561.6787344702,1438403.2910745374,175447.86574358935,146841.61234006728,0,0.0,0.0,1.0,0.0,0.0
625,2025-03-27T01:00:00,443650.0,65920,9422,PAYMENT,NETBANKING,2783197.769399287,2503665.470489554,1243053.810778757,1299485.6161835177,279532.2989097331,56431.80540476064,1,1.0,0.0,0.0,0.0,0.0
81,2025-03-04T09:00:00,140905.0,38964,7011,TRANSFER,UPI,2009591.665381453,1958555.9954371988,425684.54055173136,472011.7371214555,51035.669944254216,46327.196569724125,0,0.0,1.0,0.0,0.0,0.0
699,2025-03-30T03:00:00,16056.0,60734,3884,TRANSFER,UPI,77823.21316597059,61914.30014003468,827827.8604899831,829723.7405285533,15908.913025935915,1895.880038570147,0,0.0,1.0,0.0,0.0,0.0
113,2025-03-05T17:00:00,73113.0,42476,7858,TRANSFER,UPI,147691.21909481092,133988.84845268918,106378.74984778962,156954.02323611043,13702.370642121736,50575.27338832081,1,0.0,1.0,0.0,0.0,0.0
2,2025-03-01T02:00:00,213207.0,38875,6870,TRANSFER,UPI,919222.3463768633,807660.5012090367,536517.2499878617,730033.5952523147,111561.84516782663,193516.34526445298,0,0.0,1.0,0.0,0.0,0.0
642,2025-03-27T18:00:00,54692.0,20300,8425,TRANSFER,NETBANKING,730464.1580479542,686890.7409110413,1948867.8210184115,1997492.1885157817,43573.41713691293,48624.36749737011,0,0.0,1.0,0.0,0.0,0.0
220,2025-03-10T04:00:00,65847.0,24450,4686,DEBIT,CARD,184602.31247710134,184559.58636204986,1080642.1131737288,1102137.757640742,42.72611505148234,21495.64446701319,0,0.0,0.0,0.0,1.0,0.0
566,2025-03-24T14:00:00,343481.0,56745,4992,PAYMENT,CARD,138525.8192027015,0.0,109752.117611956,190202.04524952458,138525.8192027015,80449.92763756859,0,1.0,0.0,0.0,0.0,0.0
736,2025-03-31T16:00:00,175568.0,22128,2852,TRANSFER,UPI,830091.8969611432,783303.218664275,1881102.4940014144,1929216.9552012277,46788.678296868224,48114.46119981329,0,0.0,1.0,0.0,0.0,0.0
225,2025-03-10T09:00:00,142070.0,77762,2261,TRANSFER,NETBANKING,50158.725596306926,26045.650103471937,1141612.3704336914,1182434.000104636,24113.07549283499,40821.62967094453,0,0.0,1.0,0.0,0.0,0.0
385,2025-03-17T01:00:00,76678.0,79833,8265,TRANSFER,UPI,2069374.8053520604,2048350.1222899065,603409.396090053,609715.8362334726,21024.68306215387,6306.440143419546,0,0.0,1.0,0.0,0.0,0.0
403,2025-03-17T19:00:00,262555.0,81123,5860,DEBIT,CARD,1645494.8186803707,1391652.3319940062,1177951.1209128157,1212961.2914485321,253842.48668636451,35010.17053571646,0,0.0,0.0,0.0,1.0,0.0
638,2025-03-27T14:00:00,67856.0,61588,4662,TRANSFER,NETBANKING,1538839.5317854197,1478316.3728344515,189733.26226655804,204287.26465901954,60523.15895096818,14554.002392461494,0,0.0,1.0,0.0,0.0,0.0
130,2025-03-06T10:00:00,267169.0,82076,9271,TRANSFER,NETBANKING,16126.482585246353,0.0,799589.3260185457,801771.8303148136,16126.482585246353,2182.5042962679872,0,0.0,1.0,0.0,0.0,0.0
53,2025-03-03T05:00:00,14536.0,98602,6110,CASH_OUT,WALLET,48813.15501709436,47112.05384304465,962143.5984883598,962830.1337234273,1701.1011740497124,686.5352350674802,0,0.0,0.0,1.0,0.0,0.0
684,2025-03-29T12:00:00,399818.0,41818,7298,TRANSFER,UPI,798150.251554791,652555.4855230256,2627551.2997900876,2906844.274361962,145594.76603176538,279292.97457187437,0,0.0,1.0,0.0,0.0,0.0
730,2025-03-31T10:00:00,138456.0,32211,1081,TRANSFER,NETBANKING,5189586.537733535,5107573.998044799,69234.01927678684,154983.1087399026,82012.5396887362,85749.08946311574,0,0.0,1.0,0.0,0.0,0.0
672,2025-03-29T00:00:00,115432.0,48573,4038,TRANSFER,UPI,419031.0117459772,318934.7729796013,469656.03248184914,578788.013392152,100096.23876637593,109131.9809103029,0,0.0,1.0,0.0,0.0,0.0
710,2025-03-30T14:00:00,188847.0,15274,5438,PAYMENT,CARD,422166.019801634,239722.79795819047,2761683.7569920258,2837554.3846670026,182443.22184344355,75870.62767497683,0,1.0,0.0,0.0,0.0,0.0
416,2025-03-18T08:00:00,195735.0,40311,9948,CASH_OUT,WALLET,144191.39984480763,0.0,244904.94102250552,331876.20201254333,144191.39984480763,86971.26099003782,0,0.0,0.0,1.0,0.0,0.0
247,2025-03-11T07:00:00,28321.0,86160,2420,PAYMENT,CARD,1121888.501325595,1104924.0180546714,1677718.5108049114,1679636.8371899675,16964.483270923607,1918.3263850561343,0,1.0,0.0,0.0,0.0,0.0
439,2025-03-19T07:00:00,282309.0,43556,2230,DEBIT,CARD,1040371.7460238049,1000190.1340587836,1606.8252119640906,44588.55152651522,40181.611965021235,42981.72631455113,0,0.0,0.0,0.0,1.0,0.0
203,2025-03-09T11:00:00,64573.0,90352,4160,CASH_OUT,WALLET,106830.94774579517,102050.71339824135,26224.957625248393,70884.12151965984,4780.234347553822,44659.16389441144,0,0.0,0.0,1.0,0.0,0.0
184,2025-03-08T16:00:00,470695.0,62136,4386,PAYMENT,NETBANKING,630007.6758427942,349460.8042534919,396935.9132040386,507567.9405824029,280546.8715893023,110632.02737836435,0,1.0,0.0,0.0,0.0,0.0
123,2025-03-06T03:00:00,340586.0,76833,1990,PAYMENT,UPI,1099837.7657243984,916240.0781976638,1463191.4350887395,1726558.8772391614,183597.68752673466,263367.4421504219,1,1.0,0.0,0.0,0.0,0.0
401,2025-03-17T17:00:00,85011.0,99100,3008,PAYMENT,NETBANKING,680262.8142844589,608336.0181578752,109975.00074227314,169965.56982162493,71926.79612658371,59990.569079351786,0,1.0,0.0,0.0,0.0,0.0
